# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	cds	370675	370911	+	GJIDJL_03009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7M2
contig_2	cds	370932	371099	+	GJIDJL_03010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8ARM4
contig_2	cds	371197	372006	+	GJIDJL_03011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L758
contig_2	cds	372045	372524	-	GJIDJL_03012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6I6
contig_2	cds	372532	373809	-	GJIDJL_03013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L756
contig_2	ncRNA-region	374134	374172	+	-	55.4	1.8e-11	-	-	-	RFAM:RF01707
contig_2	cds	374222	375280	+	GJIDJL_03014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SMG7
contig_2	cds	375277	376401	+	GJIDJL_03015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9R2L8
contig_2	cds	376394	377191	+	GJIDJL_03016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9ZIT3
contig_2	cds	377234	378241	+	GJIDJL_03017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037Y6J9
contig_2	cds	378267	378974	+	GJIDJL_03018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9ZIT5
contig_2	cds	378999	380012	+	GJIDJL_03019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037Y4K5
contig_2	cds	380021	381163	+	GJIDJL_03020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9ZIT7
contig_2	cds	381199	382407	-	GJIDJL_03021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9ZIT8
contig_2	cds	382404	383396	-	GJIDJL_03022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YGF3
contig_2	cds	383400	384446	-	GJIDJL_03023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37692
contig_2	cds	384456	385388	-	GJIDJL_03024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P67910
contig_2	cds	385677	386549	+	GJIDJL_03025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SMJ7
contig_2	cds	386824	388020	+	GJIDJL_03026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1FL66
contig_2	cds	388030	389055	+	GJIDJL_03027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L742
contig_2	cds	389294	390328	+	GJIDJL_03028	690.0	1.3e-254	1.0	1.0	0.985	BlastRules:WP_000982115
contig_2	cds	390315	391274	-	GJIDJL_03029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8T2X7
contig_2	cds	391278	392537	-	GJIDJL_03030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37690
contig_2	cds	392571	394115	-	GJIDJL_03031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RBY1
contig_2	cds	394360	394791	+	GJIDJL_03032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG27
contig_2	cds	394933	395184	+	GJIDJL_03033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC62
contig_2	cds	395247	395714	+	GJIDJL_03034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG86
contig_2	cds	395714	396733	+	GJIDJL_03035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6S7
contig_2	cds	396813	397634	+	GJIDJL_03036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9D4
contig_2	cds	397687	398160	-	GJIDJL_03037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SMQ2
contig_2	cds	398346	399536	-	GJIDJL_03038	778.0	6.6e-288	1.0	1.0	0.997	BlastRules:WP_000586962
contig_2	cds	399533	400309	-	GJIDJL_03039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093EEQ1
contig_2	cds	400309	401964	-	GJIDJL_03040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P65254
contig_2	cds	402333	407183	-	GJIDJL_03041	1981.0	0.0	1.0	1.018	0.968	BlastRules:WP_001033191
contig_2	cds	407227	407910	-	GJIDJL_03042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RKC7
contig_2	cds	408454	408816	-	GJIDJL_03043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADK8
contig_2	cds	409101	409310	+	GJIDJL_03044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q2M7R5
contig_2	cds	409322	409909	-	GJIDJL_03045	369.0	1.3e-132	1.0	1.0	0.995	BlastRules:WP_000228269
contig_2	cds	409909	411057	-	GJIDJL_03046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTE9
contig_2	cds	411287	413200	-	GJIDJL_03047	1217.0	0.0	1.0	1.0	1.0	BlastRules:WP_000093247
contig_2	cds	413737	414099	+	GJIDJL_03048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SMT7
contig_2	cds	414102	415238	+	GJIDJL_03049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP8VW95
contig_2	cds	416837	417298	-	GJIDJL_03050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DAI7
contig_2	cds	417310	418248	-	GJIDJL_03051	655.0	1.5e-237	1.0	0.841	1.0	UniRef:UniRef90_UPI000A4731B6
contig_2	cds	418296	419138	-	GJIDJL_03052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADK6
contig_2	cds	419243	419626	-	GJIDJL_03053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28911
contig_2	cds	419868	423833	-	GJIDJL_03054	2396.0	0.0	1.0	0.936	0.977	BlastRules:WP_000015298
contig_2	cds	424062	424670	+	GJIDJL_03055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACA1
contig_2	cds	424768	426159	+	GJIDJL_03056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A821
contig_2	cds	426156	428000	+	GJIDJL_03057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XU12
contig_2	cds	428190	429341	+	GJIDJL_03058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037Y9Q0
contig_2	cds	429506	431044	+	GJIDJL_03059	1031.0	0.0	1.0	1.0	0.998	BlastRules:WP_000183980
contig_2	cds	431589	431912	+	GJIDJL_03060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QIG1
contig_2	cds	431918	433054	+	GJIDJL_03061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QGK7
contig_2	cds	433051	434025	-	GJIDJL_03062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37682
contig_2	cds	434149	434889	+	GJIDJL_03063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QBA3
contig_2	cds	435236	435931	-	GJIDJL_03064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37680
contig_2	cds	435925	436785	-	GJIDJL_03065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024LBB3
contig_2	cds	436778	437440	-	GJIDJL_03066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376FXT4
contig_2	cds	437437	438933	-	GJIDJL_03067	1012.0	0.0	1.0	1.0	0.984	BlastRules:WP_000196054
contig_2	cds	438937	439923	-	GJIDJL_03068	630.0	1.6e-231	1.0	1.0	0.991	BlastRules:WP_000776887
contig_2	cds	439936	441213	-	GJIDJL_03069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37675
contig_2	cds	441216	441689	-	GJIDJL_03070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37674
contig_2	cds	441807	442274	-	GJIDJL_03071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QX82
contig_2	cds	442286	443284	-	GJIDJL_03072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6Z1
contig_2	cds	443485	444333	+	GJIDJL_03073	555.0	1.7e-203	1.0	1.0	0.996	BlastRules:WP_000514240
contig_2	cds	444435	444908	+	GJIDJL_03074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SMZ7
contig_2	ncRNA	444991	445033	+	GJIDJL_03075	41.6	4.1e-05	-	-	-	RFAM:RF02751
contig_2	cds	445060	446313	-	GJIDJL_03076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TB91
contig_2	cds	446491	447585	-	GJIDJL_03077	737.0	1.8e-268	1.003	0.934	0.959	UniRef:UniRef90_A0A2X3K2E2
contig_2	cds	447585	448520	-	GJIDJL_03078	625.0	2.4e-226	1.0	1.0	0.974	UniRef:UniRef90_A0A2X1PIB4
contig_2	sorf	448814	448840	+	GJIDJL_03079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSH2
contig_2	cds	448840	449664	+	GJIDJL_03080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1U9SD82
contig_2	cds	449860	451038	-	GJIDJL_03081	776.0	5.6e-287	1.0	1.0	0.997	BlastRules:WP_000494484
contig_2	cds	451116	452297	-	GJIDJL_03082	732.0	1.0e-269	1.0	1.0	0.997	BlastRules:WP_000045978
contig_2	cds	452275	453816	-	GJIDJL_03083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QIF0
contig_2	cds	453894	454886	-	GJIDJL_03084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QGS8
contig_2	cds	455252	456574	+	GJIDJL_03085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7ULC6
contig_2	cds	456646	458100	+	GJIDJL_03086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RBG9
contig_2	cds	458269	458610	+	GJIDJL_03087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SN47
contig_2	cds	458656	459093	+	GJIDJL_03088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066Q817
contig_2	cds	459135	460130	-	GJIDJL_03089	656.0	8.7e-242	1.0	1.0	0.997	BlastRules:WP_001182650
contig_2	cds	460305	460604	+	GJIDJL_03090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q31V60
contig_2	cds	460699	461610	+	GJIDJL_03091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A8ARE6
contig_2	cds	461620	463689	+	GJIDJL_03092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTA5
contig_2	ncRNA	463866	464017	+	GJIDJL_03093	125.0	1.1e-20	-	-	-	RFAM:RF01794
contig_2	cds	463955	464167	+	GJIDJL_03094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QIE5
contig_2	ncRNA-region	464300	464727	-	-	501.1	4.7e-54	-	-	-	RFAM:RF01766
contig_2	cds	464355	464567	-	GJIDJL_03095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9X9
contig_2	cds	464848	465138	-	GJIDJL_03096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9V5
contig_2	cds	465572	466282	+	GJIDJL_03097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RF88
contig_2	cds	466332	467306	-	GJIDJL_03098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZTA0
contig_2	cds	467410	468069	-	GJIDJL_03099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37665
contig_2	cds	468222	470555	+	GJIDJL_03100	1595.0	0.0	1.0	1.0	0.992	BlastRules:WP_000013950
contig_2	cds	470524	470964	-	GJIDJL_03101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7RAJ5
contig_2	cds	470961	471524	-	GJIDJL_03102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8TFT1
contig_2	cds	471682	472380	+	GJIDJL_03103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37663
contig_2	cds	472609	473811	+	GJIDJL_03104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A6DKB4
contig_2	cds	474135	474659	+	GJIDJL_03105	-	-	1.0	1.0	1.0	NCBIProtein:CAV00478.1
contig_2	cds	474743	475429	+	GJIDJL_03106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84CN1
contig_2	cds	475453	477984	+	GJIDJL_03107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093EDS0
contig_2	cds	477995	479050	+	GJIDJL_03108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84CM9
contig_2	cds	479056	479580	+	GJIDJL_03109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84CM8
contig_2	cds	479833	481524	+	GJIDJL_03110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L764
contig_2	tRNA	481616	481692	+	GJIDJL_03111	76.0	-	-	-	-	-
contig_2	ncRNA	481786	481867	-	GJIDJL_03112	61.2	1.8e-08	-	-	-	RFAM:RF02564
contig_2	cds	482436	484043	+	GJIDJL_03113	1090.0	0.0	1.0	1.0	1.0	BlastRules:WP_001222883
contig_2	cds	484194	485213	+	GJIDJL_03114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEF8
contig_2	cds	485223	486125	+	GJIDJL_03115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEG1
contig_2	cds	486136	487119	+	GJIDJL_03116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAG0
contig_2	cds	487116	488120	+	GJIDJL_03117	658.0	2.7e-242	1.0	1.0	0.991	BlastRules:WP_000107012
contig_2	cds	488150	489421	-	GJIDJL_03118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A2CAF9
contig_2	ncRNA	489783	489848	-	GJIDJL_03119	91.3	9.4e-19	-	-	-	RFAM:RF01813
contig_2	cds	489897	490004	+	GJIDJL_03120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y2ZR08
contig_2	ncRNA	490266	490331	-	GJIDJL_03121	91.3	9.4e-19	-	-	-	RFAM:RF01813
contig_2	cds	490380	490487	+	GJIDJL_03122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y2ZR08
contig_2	ncRNA	490749	490814	-	GJIDJL_03123	91.3	9.4e-19	-	-	-	RFAM:RF01813
contig_2	cds	490863	490970	+	GJIDJL_03124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y2ZR08
contig_2	ncRNA	491232	491297	-	GJIDJL_03125	91.3	9.4e-19	-	-	-	RFAM:RF01813
contig_2	cds	491346	491453	+	GJIDJL_03126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y2ZR08
contig_2	cds	491540	493219	-	GJIDJL_03127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SNF3
contig_2	cds	493216	493407	-	GJIDJL_03128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADJ5
contig_2	cds	493588	494964	-	GJIDJL_03129	884.0	0.0	0.972	0.854	0.991	UniRef:UniRef90_A0A376HDF2
contig_2	cds	495249	495437	+	GJIDJL_03130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADJ3
contig_2	cds	495449	496201	+	GJIDJL_03131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DP92
contig_2	cds	496198	498816	+	GJIDJL_03132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061K0S4
contig_2	cds	498863	501166	+	GJIDJL_03133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A085P977
contig_2	cds	501173	502279	+	GJIDJL_03134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7RAF6
contig_2	cds	502261	505734	+	GJIDJL_03135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L615
contig_2	cds	505855	507804	+	GJIDJL_03136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E1LHH1
contig_2	cds	507987	509273	+	GJIDJL_03137	786.0	1.0e-289	1.0	1.0	1.0	BlastRules:WP_000858214
contig_2	cds	509494	510990	+	GJIDJL_03138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061YES2
contig_2	cds	511086	512015	-	GJIDJL_03139	605.0	2.1e-222	1.0	1.0	0.994	BlastRules:WP_000037562
contig_2	cds	512247	513014	+	GJIDJL_03140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37646
contig_2	cds	513084	515144	+	GJIDJL_03141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37645
contig_2	cds	515378	516700	-	GJIDJL_03142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37643
contig_2	cds	517111	518124	-	GJIDJL_03143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SNL7
contig_2	cds	518173	519144	-	GJIDJL_03144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7RAE4
contig_2	cds	519592	520194	+	GJIDJL_03145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37640
contig_2	cds	520245	521894	-	GJIDJL_03146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L603
contig_2	cds	522299	523696	+	GJIDJL_03147	953.0	0.0	1.0	1.0	0.998	BlastRules:WP_000784827
contig_2	cds	523907	525307	+	GJIDJL_03148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69908
contig_2	cds	525677	526501	+	GJIDJL_03149	530.0	7.3e-194	1.0	1.0	0.989	BlastRules:WP_001182738
contig_2	ncRNA	526513	526626	-	GJIDJL_03150	150.0	1.4e-25	-	-	-	RFAM:RF00122
contig_2	cds	526869	527597	+	GJIDJL_03151	479.0	1.7e-174	1.0	1.0	0.992	BlastRules:WP_000149999
contig_2	cds	527742	528023	+	GJIDJL_03152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6GAG9
contig_2	cds	527960	531073	-	GJIDJL_03153	1930.0	0.0	1.0	1.0	0.998	BlastRules:WP_000024872
contig_2	cds	531098	532255	-	GJIDJL_03154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37636
contig_2	cds	532315	532593	+	GJIDJL_03155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D0NCM2
contig_2	ncRNA	532405	532476	-	GJIDJL_03156	105.1	1.4e-17	-	-	-	RFAM:RF02754
contig_2	cds	532594	533121	-	GJIDJL_03157	324.0	1.9e-115	1.0	1.0	0.937	BlastRules:WP_000576681
contig_2	cds	533920	534492	-	GJIDJL_03158	348.0	1.5e-124	1.0	1.0	1.0	BlastRules:WP_000965672
contig_2	cds	534747	535079	+	GJIDJL_03159	219.0	4.5e-76	1.0	1.0	1.0	BlastRules:WP_000756550
contig_2	cds	535183	535521	+	GJIDJL_03160	216.0	5.4e-75	0.964	1.0	1.0	BlastRules:WP_001298717
contig_2	cds	535657	536232	+	GJIDJL_03161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0C2B493
contig_2	cds	536274	536804	-	GJIDJL_03162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37195
contig_2	cds	536960	537526	-	GJIDJL_03163	388.0	2.5e-140	1.0	1.0	1.0	BlastRules:WP_001057453
contig_2	cds	537850	538995	-	GJIDJL_03164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L5Y9
contig_2	cds	539575	540588	-	GJIDJL_03165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAP8I137
contig_2	cds	540695	540991	+	GJIDJL_03166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D4CCJ8
contig_2	cds	541125	541550	-	GJIDJL_03167	-	-	1.0	1.0	0.943	NCBIProtein:AAA21096.1
contig_2	cds	541563	542852	-	GJIDJL_03168	810.0	2.8e-299	1.0	1.0	0.998	BlastRules:WP_000922639
contig_2	cds	542906	543259	-	GJIDJL_03169	-	-	1.0	1.0	1.0	NCBIProtein:BAE77793.1
contig_2	ncRNA	543410	543493	-	GJIDJL_03170	108.4	4.1e-17	-	-	-	RFAM:RF02891
contig_2	ncRNA	543641	543724	-	GJIDJL_03171	104.0	2.7e-16	-	-	-	RFAM:RF02891
contig_2	cds	543798	543971	-	GJIDJL_03172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QAA8
contig_2	cds	544136	545488	-	GJIDJL_03173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R761
contig_2	cds	545560	546402	-	GJIDJL_03174	559.0	4.3e-205	1.0	1.0	0.993	BlastRules:WP_001300574
contig_2	cds	546605	548647	+	GJIDJL_03175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QWX9
contig_2	cds	548655	549407	+	GJIDJL_03176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A7ZT33
contig_2	cds	549456	550925	-	GJIDJL_03177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QAA6
contig_2	cds	551243	551677	-	GJIDJL_03178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AED0
contig_2	cds	552068	552403	+	GJIDJL_03179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8S5
contig_2	cds	552474	553973	-	GJIDJL_03180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFJ7
contig_2	cds	554205	555407	+	GJIDJL_03181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8T2F1
contig_2	cds	555550	556392	+	GJIDJL_03182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024LBZ0
contig_2	cds	556379	558502	+	GJIDJL_03183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037Y7I1
contig_2	cds	558502	559950	+	GJIDJL_03184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YCB1
contig_2	cds	559991	561547	+	GJIDJL_03185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A173G0J1
contig_2	cds	561559	562485	+	GJIDJL_03186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YJD0
contig_2	cds	562838	563137	+	GJIDJL_03187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YM61
contig_2	cds	563701	565527	+	GJIDJL_03188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7H1KR30
contig_2	cds	565696	566046	-	GJIDJL_03189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D4CCU1
contig_2	cds	566194	566625	-	GJIDJL_03190	-	-	1.0	1.0	1.0	NCBIProtein:AAD11743.1
contig_2	cds	566870	568351	-	GJIDJL_03191	-	-	0.996	1.0	0.986	NCBIProtein:SPD96882.1
contig_2	cds	568344	569024	-	GJIDJL_03192	-	-	1.0	1.0	0.978	NCBIProtein:SPD96883.1
contig_2	cds	569214	570599	+	GJIDJL_03193	-	-	1.0	1.0	0.980	NCBIProtein:SPD96884.1
contig_2	cds	570627	570980	+	GJIDJL_03194	-	-	1.0	1.0	0.974	NCBIProtein:KGL71342.1
contig_2	cds	571094	572386	+	GJIDJL_03195	-	-	1.0	1.0	0.963	NCBIProtein:AAD11748.1
contig_2	cds	572397	575543	+	GJIDJL_03196	-	-	1.0	1.0	0.987	NCBIProtein:AAD11749.1
contig_2	cds	575630	576070	+	GJIDJL_03197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A3TMV9
contig_2	cds	576197	578644	+	GJIDJL_03198	-	-	1.001	0.988	0.951	NCBIProtein:AAD11750.1
contig_2	cds	578685	578882	+	GJIDJL_03199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YM95
contig_2	cds	578916	579653	-	GJIDJL_03200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024LBX7
contig_2	sorf	579746	579832	+	GJIDJL_03201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024LBR1
contig_2	cds	579942	580391	-	GJIDJL_03202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YAP8
contig_2	cds	580626	582443	+	GJIDJL_03203	-	-	1.0	1.0	0.997	NCBIProtein:CAA58525.1
contig_2	cds	582443	583339	+	GJIDJL_03204	-	-	0.993	1.0	1.0	NCBIProtein:CAA58526.1
contig_2	cds	583379	583759	+	GJIDJL_03205	-	-	1.0	1.0	1.0	NCBIProtein:CAA58527.1
contig_2	cds	583764	584693	+	GJIDJL_03206	-	-	1.0	1.0	1.0	NCBIProtein:CAA58528.1
contig_2	cds	584748	585428	+	GJIDJL_03207	-	-	1.0	1.0	1.0	NCBIProtein:CAA58529.1
contig_2	cds	585425	586825	+	GJIDJL_03208	-	-	1.0	1.0	0.994	NCBIProtein:CAA58530.1
contig_2	cds	587043	587477	+	GJIDJL_03209	-	-	1.0	1.0	0.924	NCBIProtein:CAA58532.1
contig_2	cds	588137	589189	-	GJIDJL_03210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37630
contig_2	cds	589574	590659	+	GJIDJL_03211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0XST7
contig_2	cds	590827	591198	+	GJIDJL_03212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2Y8HL37
contig_2	cds	591460	591654	+	GJIDJL_03213	-	-	-	-	-	-
contig_2	cds	591741	593081	+	GJIDJL_03214	881.0	0.0	1.0	0.878	0.966	UniRef:UniRef90_UPI001FCEFDF7
contig_2	cds	593447	594514	+	GJIDJL_03215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L5T3
contig_2	cds	594511	597246	+	GJIDJL_03216	1757.0	0.0	1.0	1.0	0.998	BlastRules:WP_000149156
contig_2	cds	597246	598370	+	GJIDJL_03217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AGH1
contig_2	cds	598701	599060	+	GJIDJL_03218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061KHH6
contig_2	cds	599180	599581	-	GJIDJL_03219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6Z6
contig_2	cds	599587	600393	-	GJIDJL_03220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066Q6H8
contig_2	cds	600390	601154	-	GJIDJL_03221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33593
contig_2	cds	601154	601987	-	GJIDJL_03222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFA9
contig_2	cds	601984	602928	-	GJIDJL_03223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33591
contig_2	cds	602928	604502	-	GJIDJL_03224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8T407
contig_2	cds	604613	605200	-	GJIDJL_03225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8X5U4
contig_2	cds	605255	606304	-	GJIDJL_03226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YCZ5
contig_2	cds	606403	607653	+	GJIDJL_03227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P59195
contig_2	cds	607657	608214	-	GJIDJL_03228	353.0	1.5e-126	1.0	1.0	1.0	BlastRules:WP_001245295
contig_2	cds	608287	608952	-	GJIDJL_03229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A658YB47
contig_2	cds	609173	609418	+	GJIDJL_03230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A890
contig_2	cds	609520	611718	-	GJIDJL_03231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3YW59
